PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021, popn_highschool_and_equivalent,high_school_per,area_kmsq,lum_count_2021,sum_2021,mean_2021,lum_count_2017,sum_2017,mean_2017,lum_count_2016,sum_2016,mean_2016,lum_count_2015,sum_2015,mean_2015,lum_count_2014,sum_2014,mean_2014,lum_count_2013,sum_2013,mean_2013,lum_count_2012,sum_2012,mean_2012,lisa_total_100_20_21,lisa_governance_management_9_20_21,lisa_organization_administration_8_20_21,lisa_budget_plan_management_11_20_21,lisa_fiscal_economic_management_11_20_21,lisa_service_delivery_16_20_21,lisa_judicial_execution_7_20_21,lisa_physical_infrastructure_13_20_21,lisa_social_inclusion_10_20_21,lisa_environmental_protection_ disaster_management_9_20_21,lisa_cooperation_coordination_6_20_21,lisa_total_100_21_22,lisa_governance_management_9_21_22,lisa_organization_administration_8_21_22,lisa_budget_plan_management_11_21_22,lisa_fiscal_economic_management_11_21_22,lisa_service_delivery_16_21_22,lisa_judicial_execution_7_21_22,lisa_physical_infrastructure_13_21_22,lisa_social_inclusion_10_21_22,lisa_environmental_protection_ disaster_management_9_21_22,lisa_cooperation_coordination_6_21_22,fra_plan_budget_program_management_21_21_22,fra_implementation_capability_management_21_21_22,fra_accounting_reporting_17_20_21,fra_monitoring_evaluation_audit_16_21_22,fra_revenue_management_17_21_22,fra_total_100_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation
7,BAJHANG,Gaunpalika,Kanda,2681,133,4.96%,1467.28,7880,3060.53511,0.38839278,7880,2655.286946,0.336965349,7880,783.038068,0.099370313,7880,1483.235761,0.188227888,7880,1307.217936,0.165890601,7880,1408.150106,0.178699252,7880,1144.562263,0.145249018,61.25,8,5.5,8,9,10.25,7,2.5,4.5,4,2.5,51.25,7.5,6.25,4.5,8.5,9.5,3.5,2.5,5,3,1,9.5,15,5,6.5,8,44,Rajendra Bahadur Dhami,36,Male,NC
7,BAJHANG,Gaunpalika,Kedarseu,21697,1131,5.21%,113.91,609,235.1199481,0.386075449,609,173.1352251,0.284294294,609,54.13962677,0.088899223,609,90.28955226,0.148258707,609,65.6587663,0.107814066,609,76.79018721,0.126092261,609,75.24488544,0.12355482,53.75,8,4.5,4,8.5,11.25,3,5,4.5,4,1,52,8,4.5,5.5,9,10,4,3,3.5,4,0.5,9,13.5,7,7,6,42.5,Indra Bahadur Bhandari,65,Male,CPN-UML
7,BAJHANG,Gaunpalika,Khaptadchhanna,13751,641,4.66%,113.52,602,212.0808869,0.352293832,602,183.0801525,0.304119855,602,52.26745561,0.086823016,602,94.73815475,0.15737235,602,66.96085272,0.111230652,602,81.71624859,0.135741277,602,83.6378464,0.1389333,61.5,8,7,7,7,11,6,4,5.5,3.5,2.5,54,8,6,5,8.25,10.75,4,2.5,6.5,2,1,9.5,17.5,6,2,2.5,37.5,Barka Bahadur Rokaya,53,Male,NC
7,BAJHANG,Gaunpalika,Masta,13584,133,0.98%,109.24,581,204.4964732,0.351973276,581,171.9463919,0.295949039,581,45.15074202,0.077712121,581,92.14554486,0.158598184,581,58.45040138,0.1006031,581,70.80720794,0.12187127,581,66.40422513,0.114292986,57.75,5,5.75,8,8.75,9.75,3,8,5.5,3.5,0.5,63.5,6.5,6.5,7,7,12.25,5,6,8.25,4.5,0.5,11,21,13,5.5,7,57.5,Karna Bahadur Kathayat,39,Male,CPN-UML
7,BAJHANG,Gaunpalika,Surma,11248,461,4.10%,270.8,1441,505.9422776,0.351104981,1441,422.7146324,0.293348114,1441,125.406006,0.087027069,1441,228.8518269,0.158814592,1441,164.0658909,0.11385558,1441,203.0578943,0.140914569,1441,172.4726043,0.119689524,27.75,4.5,1,2,7.5,5.75,3,3,0.5,0.5,0,47.25,7.25,5,5.5,6,8.5,5,5,4,1,0,4.5,8,5,3,2.5,23,Nar Bahadur Bohora,48,Male,NC
7,BAJHANG,Gaunpalika,Talkot,11858,713,6.01%,335.26,1800,637.4532391,0.354140688,1800,528.8412164,0.293800676,1800,160.7052215,0.089280679,1800,277.1446938,0.153969274,1800,187.9636718,0.104424262,1800,249.061909,0.138367727,1800,221.7696165,0.123205342,29.25,5.75,2.5,7,2.75,6.25,1,3.5,0.5,0,0,51.25,8.75,7.5,7.5,5.5,7.5,2.5,5.5,3.5,2.5,0.5,11.5,18,6,1,2.5,39,Lal Bahadur Bista,49,Male,CPN-UML
7,BAJHANG,Gaunpalika,Thalara,15961,1209,7.57%,105.51,566,208.4123408,0.368219683,566,163.8417977,0.289473141,566,52.49198351,0.09274202,566,86.42087933,0.152687066,566,67.85053932,0.119877278,566,79.05025155,0.139664755,566,74.74522533,0.132058702,40.25,5.75,2,4.5,4,8,3,6.5,4.5,2,0,48.25,6.75,5,3.5,5.5,10.5,4,7.5,3.5,2,0,6,15,8,3.5,2,34.5,Bhuwaneshwor Upadhaya,47,Male,CPN-UML
7,BAJURA,Nagarpalika,Badimalika,18432,1621,8.79%,276,1473,555.4160101,0.377064501,1473,421.6386383,0.286244832,1473,128.3499317,0.087135052,1473,207.7256835,0.141022188,1473,147.4367059,0.100092808,1473,191.1031034,0.129737341,1473,172.7871157,0.117302862,70.75,8,4.5,10,10.75,11.5,5,7.5,6,5.5,2,53.25,8,5.75,4.5,5.5,11.75,2,7.5,6.75,1.5,0,12,16.5,11,5.5,5.5,50.5,Padam Baduwal,47,Male,NC
7,BAJURA,Nagarpalika,Budhiganga,20072,1384,6.90%,59.2,310,127.7899553,0.412225662,310,98.38875261,0.317383073,310,31.80136966,0.102585063,310,51.10095733,0.164841798,310,32.22999076,0.103967712,310,40.0207496,0.129099192,310,36.58614729,0.11801983,60,9,7,2.5,5,12.25,5,6.25,5,6,2,58.25,9,5.75,6.5,6.5,12.5,4.5,2,7.5,3,1,16,23,8,4,7,58,Dipak Bikram Shah,38,Male,NC
7,BAJURA,Nagarpalika,Budhinanda,20745,1363,6.57%,232.48,1242,434.8163986,0.350093719,1242,379.1105161,0.305241961,1242,100.5912472,0.080991342,1242,181.9568045,0.146503063,1242,143.5681669,0.115594337,1242,178.1271462,0.143419602,1242,140.1019721,0.11280352,53.25,5.5,4.75,5.5,8,9.5,5,4.5,6,2.5,2,40.5,5,3.5,4,6.25,8.75,6,0,4,3,0,10,15,8,2.5,3.5,39,Padam Kumar Giri,39,Male,NC
7,BAJURA,Gaunpalika,Chhededaha,19274,549,2.85%,127.52,687,246.607697,0.358963169,687,202.8893515,0.295326567,687,60.47486987,0.088027467,687,105.5782429,0.153680121,687,64.4549443,0.09382088,687,84.54715449,0.123067183,687,80.40729853,0.117041191,55.25,8,4.25,7.5,8.5,9.5,7,3,3.5,3,1,58,8,6.25,5,9.25,11,6,4.5,3,4,1,14.5,22.5,11,7,6.5,61.5,Nar Bahadur Rawat,41,Male,NC
7,BAJURA,Gaunpalika,Gaumul,8765,685,7.82%,314.66,1685,581.0333956,0.344826941,1685,490.5567115,0.29113158,1685,117.9271833,0.069986459,1685,244.4477322,0.145072838,1685,165.4891499,0.098213145,1685,222.8795116,0.132272707,1685,177.3668303,0.105262214,71.5,8,6.5,8.75,9,13,5,8.25,8.5,4,0.5,73.75,8,5.75,11,9.5,12.75,5,8.5,7.5,4.5,1.25,14,17.5,6,6.5,7,51,Hari Bahadur Rokaya,36,Male,CPN-UML
7,BAJURA,Gaunpalika,Himali,10503,585,5.57%,830.33,4466,1658.016708,0.371253181,4466,1449.33412,0.324526225,4466,359.9176211,0.0805906,4466,782.8765129,0.175297025,4466,620.735928,0.138991475,4466,747.6223468,0.167403123,4466,607.7877363,0.136092194,69.25,8,7.25,8,10,10.25,5,7.75,6,5,2,53.25,7.75,5.75,5,7.5,10,3.5,5.5,4.75,3,0.5,16,21,13,9.5,6.5,66,Gobinda Bahadur Malla,53,Male,NC
7,BAJURA,Gaunpalika,Pandav Gupha,10205,1119,10.97%,171.72,924,311.8200937,0.337467634,924,261.0238225,0.282493314,924,54.1733699,0.058629188,924,125.7679166,0.136112464,924,87.16236546,0.094331564,924,120.7314404,0.130661732,924,93.41413876,0.101097553,59.25,8,6,6.5,8,11.75,3,5,7.5,3.5,0,78.5,8.25,8,9,9.25,13.5,6,9.25,7,3.5,4.75,17,27.5,11,16,11,82.5,Kali Bahadur Shahi,47,Male,CPN-UML
7,BAJURA,Gaunpalika,Swami Kartik,13013,877,6.74%,110.55,595,206.3788311,0.346855178,595,168.2363699,0.282750202,595,36.81853589,0.061879892,595,82.90758071,0.139340472,595,56.23807857,0.094517779,595,78.79891726,0.132435155,595,62.40400413,0.104880679,50.25,5.75,5.75,7,6,7.75,4.75,5.5,4.25,3.5,0,57.5,6.75,6.25,8,10,8.5,3.75,2.75,6.5,4,1,12.5,21.5,11,5.5,8,58.5,Chiranjibi Shahi,44,Male,CPN-UML
7,BAJURA,Nagarpalika,Tribeni,17989,1221,6.79%,170.32,915,327.2453271,0.357645166,915,271.4953349,0.296716213,915,66.63267789,0.072822599,915,135.9790961,0.148611034,915,85.91961032,0.093901213,915,116.4044781,0.127218009,915,101.7704428,0.111224528,61.75,7.5,7.5,8,5.5,11.75,4.5,5,6.5,4,1.5,70.75,6.75,6.25,10,10.75,13.75,2,5.25,8,5,3,17,20,10,9,7,63,Ram Sighn Rawal,62,Male,NC
7,DADELDHURA,Gaunpalika,Ajaymeru,18125,1071,5.91%,148.9,796,345.786937,0.4344057,796,249.4955802,0.313436659,796,91.21449598,0.114591075,796,133.9978762,0.16833904,796,119.9635841,0.15070802,796,130.5636963,0.164024744,796,162.9694064,0.204735435,61.75,6.75,6.25,4.5,8.5,12,6,4,7.5,3.5,2.75,66.5,7.75,6.75,6.5,8,13,6,7.5,8,2.5,0.5,11.5,16,8,5,5,45.5,Bal Bahadur Gurung,48,Male,NC
7,DADELDHURA,Gaunpalika,Alital,15243,982,6.44%,292.88,1566,722.2729411,0.461221546,1566,475.5811317,0.303691655,1566,178.1739338,0.113776458,1566,257.6770466,0.16454473,1566,248.2933204,0.158552567,1566,222.6228545,0.142160188,1566,380.9028006,0.243232951,67.5,8.5,6.5,7.75,7.5,11.5,6,7.25,6,6,0.5,72.75,8,6.25,7,8,13.5,6,9,5.5,6.5,3,11.5,15,12,1,5.5,45,Umesh Prasad Bhatta,35,Male,CPN-MC
7,DADELDHURA,Nagarpalika,Amargadhi,24792,2748,11.08%,139.33,742,323.1394164,0.435497866,742,247.0355818,0.332932051,742,95.71709044,0.128998774,742,140.7929084,0.189747855,742,118.4633175,0.159654067,742,138.4765306,0.186626052,742,178.7766939,0.240938941,59.75,4.5,2.75,8,8.5,10.5,7,6,4.75,3.75,4,60.5,5.5,5.5,5,10,11.75,6,5.75,4,6,1,13,13.5,14,5,10,55.5,Bisheshwor Prasad Ojha,37,Male,CPN-UML
7,DADELDHURA,Gaunpalika,Bhageshwar,13112,674,5.14%,233.38,1245,498.9046178,0.400726601,1245,397.935461,0.319626876,1245,133.3825809,0.107134603,1245,210.8745285,0.169377131,1245,192.0552459,0.154261242,1245,213.7212274,0.171663636,1245,272.9825002,0.219263052,53,6.5,7,6,9,11,6,4,1,1.5,1,73.75,9,7,10,9.25,13,5,6,9.5,5,0,12,17.5,11,6.5,7.5,54.5,Koushila Kumari Bhatta,28,Female,NC
7,DADELDHURA,Gaunpalika,Ganayapdhura,13655,835,6.11%,135.65,723,282.6382432,0.390924264,723,223.4520749,0.309062344,723,78.97473827,0.109232003,723,119.2130558,0.164886661,723,96.7218679,0.133778517,723,110.5492454,0.152903521,723,129.3702701,0.178935367,64.75,8,6.5,6,10.75,10.5,7,6.5,3,5,1.5,59.5,8,5,8.5,9.5,10.5,7,4,5,2,0,11.5,14,10,3,10,48.5,Nawal Bahadur Malla,52,Male,NC
7,DADELDHURA,Gaunpalika,Nawadurga,18745,1101,5.87%,141.89,761,313.6294448,0.412128048,761,244.7909561,0.321670113,761,101.8182882,0.133795385,761,133.3438723,0.175221908,761,123.4042792,0.162160682,761,168.3264756,0.221191164,761,152.2497057,0.200065316,58.5,8.5,7.25,8.5,9.25,8,7,3.5,1.5,2.5,2.5,62,8.25,6.75,6,9,9,6.5,6,7.5,3,0,9,12.5,7,7,7,42.5,Kabindra Bahadur Bista,44,Male,CPN-UML
