PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_management_21_21_22,fra_implementation_capability_management_21_21_22,fra_accounting_reporting_17_20_21,fra_monitoring_evaluation_audit_16_21_22,fra_revenue_management_17_21_22,fra_total_100_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation
1,KHOTANG,Gaunpalika,Diprung,16549,1159,999,183,112,999,6.04%,136.48,44.84651201,0.845005048,326.5290598,0.456684,256.8981688,0.359298138,272.8292929,0.381579431,232.8775346,0.325702846,159.0977941,0.222514397,196.7808238,0.275217935,188.3575166,0.263437086,57.5385238,0.08047346,131.2233065,0.1835291,84.18580882,0.11774239,110.1616661,0.15407226,55.50940439,0.077635531,80.5,8,7,8.5,9.5,14,4,9.5,8.5,7,4.5,83.5,9,7,10,11,15.5,6,6,8.5,4.5,6,15.5,18.5,11,8.5,5.5,59,Bhupendra Rai,39,Male,NC
1,KHOTANG,Nagarpalika,Halesi Tuwachung,27274,1272,1868,308,145,999,3.66%,280.17,34.1572804,0.845640049,689.3536239,0.470227574,527.7534532,0.359995534,530.7765611,0.362057682,476.1601373,0.324802276,332.846771,0.227044182,375.1024537,0.255867977,395.6375379,0.269875537,83.16672132,0.056730369,268.1667045,0.182924082,200.7209266,0.136917412,192.0865083,0.131027632,142.0108514,0.096869612,78.75,8.5,5.25,6,7,16,5,6,10,9,6,96,9,8,10.5,11,15,7,10.5,10,9,6,18,25.5,17,15,9,84.5,Ewan Rai,34,Male,NC
1,KHOTANG,Gaunpalika,Jantedhunga,12066,802,794,107,51,1868,15.48%,128.62,45.95663455,0.786099446,296.8352282,0.444364114,229.5259559,0.34360173,247.4401039,0.370419317,205.7145244,0.307955875,137.5337573,0.205888858,159.9447102,0.239438189,169.5298776,0.253787242,45.01697282,0.067390678,102.0854337,0.152822506,87.80015904,0.131437364,129.6162779,0.194036344,37.01133053,0.055406183,43.5,8,3,7,5.5,10.75,4.5,2.5,1.75,0.5,0,69.25,7.5,6,8,8,13.75,7,6,6,5,2,12.5,21.5,12,7,5,58,Sankar Bahadur Rai,44,Male,CPN-UML
1,KHOTANG,Gaunpalika,Kepilasagadhi,13339,540,759,190,92,794,5.95%,191.58,34.40826535,0.783293558,416.979775,0.415318501,354.1949803,0.352783845,352.2627036,0.350859267,321.7705091,0.320488555,217.0895084,0.21622461,241.4185448,0.240456718,262.0841082,0.261039948,56.15798382,0.055934247,175.4028936,0.174704077,106.6085337,0.106183798,122.3854051,0.121897814,60.08932504,0.059849925,61.5,8,6.5,6,7.25,8.75,7,7.75,7.25,1.5,1.5,78.5,7,7,7.5,9,12.5,7,12,8,5.5,3,-,-,-,-,-,N/A,Krishna Kumar Rai,50,Male,CPN-UML
1,KHOTANG,Gaunpalika,Khotehang,16952,811,1150,238,92,759,4.48%,164.09,47.9217756,0.889407438,390.9733993,0.456211668,309.0306104,0.360595811,342.605458,0.399772996,278.8013374,0.325322447,196.2612359,0.22900961,219.6074608,0.256251413,231.6125916,0.270259733,78.34004694,0.091411957,141.9277,0.165609918,131.8911275,0.153898632,124.7445319,0.145559547,67.66670285,0.078957646,63.25,6,8,6,9.5,13.25,6.5,3.5,6.5,3,1,68.5,7.75,8,7,11,13.5,7,7,4.75,1.5,1,15.5,22.5,12,10.5,10,70.5,Pradip Rai,46,Male,CPN-UML
1,KHOTANG,Gaunpalika,Lamidanda,11218,900,626,153,81,1150,10.25%,97.42,34.79217682,0.847133048,234.9226572,0.463358298,187.6989989,0.370214988,185.7799909,0.366429962,167.5179797,0.330410216,121.5532694,0.239750038,126.4285178,0.249365913,137.8269832,0.271848093,37.64855926,0.074257513,96.65498473,0.190640996,57.98027876,0.114359524,63.89227109,0.126020259,47.36175494,0.09341569,50.5,6.5,5.5,5.5,6.5,10,5,6,1.5,2,2,80.5,8,6.5,10.5,11,15.25,7,10.75,6.75,4.75,0,-,-,-,-,-,N/A,Lila Nath Niraula,49,Male,CPN-UML
1,KHOTANG,Nagarpalika,Rupakot Majhuwagadhi,43295,3418,3706,1041,382,626,1.45%,246.51,38.44117525,0.859519263,599.5425508,0.464761667,492.3182724,0.381642072,496.5227949,0.384901391,443.8188692,0.344045635,314.6756225,0.243934591,346.5600705,0.268651217,358.6525425,0.278025227,99.80782573,0.077370408,237.9523321,0.184459172,151.1076736,0.117137732,187.208602,0.145122947,133.021302,0.103117288,62.5,6,5,6,8,10,7,8.5,3.5,5.5,3,65.5,7.5,6,6.75,8,11,7,6.75,4,6.5,2,20,21.5,11,6,12,70.5,Deep Narayan Rijal,38,Male,CPN-UML
1,KHOTANG,Gaunpalika,Sakela,9605,685,604,115,94,604,6.29%,79.99,38.86520211,0.769780287,184.1394516,0.439473632,157.0570803,0.374837901,152.5124187,0.363991453,138.1056927,0.329607858,92.04194675,0.219670517,103.713673,0.247526666,109.827672,0.262118549,26.26736707,0.062690614,66.72016239,0.159236664,43.4836992,0.103779712,52.07513718,0.124284337,31.74473859,0.075763099,63,6.5,6,7,8.25,11.25,6.5,5.5,5.5,6,0.5,55,7.25,7.5,6,7,9.75,5.5,7.5,1.5,3,0,-,-,-,-,-,N/A,Arjun Kumar Khadka,30,Male,CPN-MC
1,MORANG,Nagarpalika,Belbari,81837,8071,7797,1807,637,7797,9.53%,132.79,71.23362454,1.567760704,613.222669,0.886159926,517.9358922,0.748462272,497.5538144,0.719008402,433.8949205,0.627015781,298.3632958,0.431160832,329.4410469,0.476070877,290.5701586,0.419899073,162.9779585,0.235517281,203.594159,0.294211212,175.5894993,0.253742051,214.0489483,0.309319289,165.8947503,0.239732298,56,7.5,5,6,7.75,8.25,4.5,8,1.5,5,2.5,65,8.5,5,8,8.5,11,7,9,3,2.5,2.5,12.5,24,12,6,12.5,67,Ganendra Subedi,59,Male,CPN-UML
1,MORANG,Mahanagarpalika,Biratnagar,244750,24907,33016,19005,7836,33016,13.49%,77,94.3869937,9.646090228,2053.17282,5.211098528,1612.477762,4.092583152,1655.08764,4.200730052,1463.499544,3.714465847,1017.726439,2.583062027,1059.446601,2.688950765,851.4394963,2.16101395,740.1250387,1.878489946,706.3495681,1.792765401,673.081687,1.708329155,751.392515,1.907087601,1114.454661,2.82856513,76.5,8.5,6,8.5,7.5,13.5,5.5,10.5,7,7.5,2,86.75,8.5,6.5,9,9.5,13.75,7,10,9.5,8,5,14.5,24.5,14,9.5,12,74.5,Bhim Parajuli,44,Male,NC
1,MORANG,Gaunpalika,Budhiganga,51640,4385,4640,1363,458,4640,8.99%,56.41,49.78211025,5.233868271,703.2395473,2.424963956,614.21855,2.117995,546.7352322,1.885293904,469.7167836,1.619713047,388.0651078,1.338155544,395.7394524,1.364618801,365.0203828,1.258690975,259.9596504,0.896412588,279.4339469,0.963565334,276.5560566,0.953641574,280.2072608,0.966231934,307.017607,1.058681403,56.75,6,6.25,6,6,11,5,6.5,5,4,1,66.5,8,7,4.5,8,11.75,7,7,8,3.25,2,9.5,13,13,5,11,51.5,Bal Chandra Majhi,58,Male,MJFN
1,MORANG,Gaunpalika,Dhanpalthan,45204,2671,1971,352,124,1971,4.36%,70.26,27.47215457,2.670511373,429.6600102,1.180384643,369.0102021,1.013764292,334.3039635,0.918417482,298.4465308,0.819908052,251.5548258,0.691084686,266.6753923,0.732624704,262.2564627,0.720484788,165.9158014,0.455812641,177.8577955,0.488620317,144.4904566,0.396951804,150.4115603,0.413218572,150.8011244,0.414288803,73,7.5,5,9.5,8.25,10,7,7.25,6,6.5,6,77.5,8,7,8.5,7.5,10.5,6,9.5,9,7,4.5,15,25.5,11,3.5,6.5,61.5,Hari Lal Sighn,68,Male,NC
1,MORANG,Gaunpalika,Gramthan,36500,3502,2968,629,211,2968,8.13%,71.84,44.93521779,2.394837062,396.174278,1.056464741,345.3889322,0.921037153,323.4584988,0.862555997,289.7611703,0.772696454,224.1517159,0.597737909,235.2100303,0.627226747,223.1745353,0.595132094,142.9738326,0.381263554,169.7329053,0.452621081,152.2991049,0.406130947,163.1405591,0.435041491,150.767567,0.402046845,67,7,7,10,10,13,6,6,2.5,1.5,4,70.5,8.5,6,8,10.75,12.25,6,5,7.5,4.5,2,14.5,21.5,15,10,13.5,74.5,Siwa Narayan Majhi Tharu,52,Male,CPN-UML
1,MORANG,Gaunpalika,Jahada,47836,2329,1881,356,108,1881,3.93%,62.38,36.31267498,3.166342401,395.4570509,1.1983547,354.3721509,1.073855003,361.6384054,1.095873956,345.8335568,1.047980475,285.0711625,0.863852008,289.4333783,0.877070843,265.3006446,0.803941347,177.6401656,0.538303532,194.4233972,0.58916181,152.7015485,0.462731965,162.3516341,0.491974649,165.024411,0.500073973,58,6.25,4.5,7,8,11.25,6,4.75,3.75,2.5,4,65.5,7,6,5.5,8.75,11.25,6,6.5,6.5,6,2,8,14,10,3.5,9.5,45,Kailash Prasad Mandal Gangai,51,Male,FSFN
1,MORANG,Gaunpalika,Kanepokhari,43177,4303,3142,601,232,3142,7.28%,82.3,61.5363442,1.320555922,318.586039,0.732381699,275.5668167,0.633486935,261.2164111,0.600497497,223.5986542,0.514019895,153.5813141,0.353060492,170.9050008,0.392885059,161.7075169,0.371741418,76.77949335,0.176504582,113.2394636,0.260320606,83.00053565,0.190805829,100.3263803,0.230635357,75.1667391,0.172797101,68.25,8,5,7.5,6.75,11,6,7,7.5,3.5,6,78.75,8,6,8,7,12.75,7,9,8.5,6.5,6,14.5,25,6,4.5,8.5,58.5,Tara Bahadur Kafle,61,Male,CPN-UML
1,MORANG,Gaunpalika,Katahari,48633,3261,3806,677,150,3806,7.83%,51.59,81.75028577,4.125698709,530.1804473,2.00825927,483.6564622,1.832032054,476.7826043,1.805994713,408.7772971,1.548398853,309.4834039,1.172285621,309.9195728,1.173937776,262.3283932,0.993668156,186.0511764,0.704739305,214.9410942,0.814170811,188.0585217,0.712342885,201.3906395,0.762843331,212.3881485,0.804500562,72.5,7.75,8,7.5,10.5,13.75,7,3.5,4.5,8,2,84.25,7.5,7,7.5,11,13.75,7,9.5,8,8,5,10,15,12,4,10,51,Ram Bahadur Kamat,50,Male,NC
1,MORANG,Gaunpalika,Kerabari,34725,2450,2461,475,174,2461,7.09%,219.83,57.85214503,0.998263028,689.8680813,0.596255904,578.8013528,0.50026046,560.2587794,0.484234036,467.9286326,0.404432699,317.4389471,0.274363826,359.2186314,0.310474184,354.926301,0.306764305,104.2590587,0.090111546,227.6721386,0.196777994,190.9351476,0.165026057,239.5948602,0.207082852,100.5529219,0.086908316,68.75,8,5.75,7.25,6.5,10.25,7,5,6,8,5,73.25,7.5,5.5,9.5,8.25,16,7,7.5,8,3.5,0.5,18,25,14,11,16,84,Rohit Bahadur Karki,43,Male,NC
1,MORANG,Nagarpalika,Letang,38675,2711,3445,755,339,3445,8.91%,219.23,54.06375287,0.906963761,635.8740208,0.564218297,509.6589908,0.452226256,501.8193222,0.445270029,425.6073161,0.377646243,289.3981975,0.256786333,329.1633794,0.292070434,325.7218605,0.289016735,98.72227733,0.087597407,210.7157542,0.186970501,160.1747691,0.142124906,255.2243915,0.226463524,98.29571893,0.087218917,58,7.5,4,9,6,10,7,4.5,4.5,2.5,3,54.25,8,3.5,7,7.25,10.75,7,2.5,4.25,3,1,12.5,17.5,11,7.5,11,59.5,Sankar Rai,37,Male,NC
1,MORANG,Gaunpalika,Miklajung,33315,3191,2583,465,144,2583,7.75%,158.98,64.65016236,0.950618999,483.5759682,0.578440153,404.2389314,0.483539392,402.4512393,0.481401004,343.1086495,0.410417045,221.5176691,0.264973288,258.3623511,0.309045875,244.4280853,0.292378092,74.06516142,0.088594691,164.0037103,0.196176687,122.0206767,0.145957747,162.7465684,0.194672929,77.97304473,0.093269192,64,8,6,8,8.5,11,7,7,4.5,1.5,2.5,71.25,8.5,6.5,8,9.5,13.75,7,8,5.5,2.5,2,10.5,20.5,11,4,8.5,54.5,Debi Prasad Acharya,62,Male,CPN-UML
1,MORANG,Nagarpalika,Patahrishanishchare,72689,7068,6623,1463,586,6623,9.11%,79.61,68.40969613,1.61376823,376.3390802,0.91123264,317.6510994,0.769130991,298.337645,0.722367179,253.4371421,0.613649254,179.4759116,0.434566372,215.8582722,0.522659255,177.1499218,0.428934435,103.5131435,0.250637151,133.1927976,0.322500721,100.0324922,0.242209424,120.0463735,0.290669185,137.7910464,0.333634495,58.5,8,4.5,7,7,11.5,7,7,1.5,3.5,1.5,74,8,6,9,8.5,12.5,7,8.5,8.5,3.5,2.5,12.5,21,11,7.5,12,64,Dilip Kumar Rai,53,Male,CPN-UML
1,MORANG,Nagarpalika,Rangeli,57814,4074,3634,657,279,3634,6.29%,111.78,87.76959414,1.917477443,622.1495824,1.067151942,576.0101764,0.988010594,544.7586774,0.934405965,421.7850955,0.723473577,274.7860424,0.471331119,283.2146252,0.485788379,290.1208153,0.497634332,170.7845392,0.292940891,224.6135107,0.385271888,171.823649,0.29472324,185.0817686,0.31746444,204.0506453,0.350001107,62,7,6.5,7.5,8,11,6.5,3.5,2.5,4.5,5,69.5,7,6,8.5,9.75,10.25,7,7.5,5,4.5,4,13.5,12,3,3.5,11.5,43.5,Dilip Kumar Agarwal,51,Male,CPN-MC
1,MORANG,Nagarpalika,Ratuwamai,61355,4605,4243,908,322,4243,6.92%,142.15,36.62528824,1.431260899,571.253026,0.776159003,500.6764134,0.680266866,406.2076189,0.551912526,354.6370237,0.481843782,268.1511371,0.364335784,285.0617563,0.387312169,297.3151048,0.40396074,151.2625142,0.20551972,214.3448323,0.291229392,150.8924959,0.205016978,165.520636,0.224892169,152.8285892,0.20764754,79.5,9,7.5,10,8.25,15.25,6,6.5,8.5,6,2.5,72.75,7.5,8,8.5,9,12.25,5,7,6.5,4,5,10,19,12,5.5,12,58.5,Rawin Rai,41,Male,NC
1,MORANG,Nagarpalika,Sundarharaicha,121305,13654,12745,3392,1544,12745,10.51%,110.16,98.50970693,2.299329627,798.9118454,1.386999732,701.5962742,1.218049087,660.424897,1.146571002,557.8435409,0.96847837,385.0023897,0.668406927,439.6770554,0.763328221,332.6914876,0.577589388,236.450896,0.410505028,237.899276,0.413019576,206.1349472,0.357873172,205.7994148,0.357290651,267.4403057,0.464306086,58.5,7.5,4.5,8,8,11.5,6,3,4.5,4,1.5,89,9,7,9.5,9,16,7,8.5,9,8,6,17.5,18,11,5,11,62.5,Siwa Prasad Dhakal,41,Male,NC
1,MORANG,Nagarpalika,Sunwarshi,56169,3033,2619,534,208,2619,4.66%,106.4,34.463298,1.858279372,518.1207075,0.930198757,461.7069618,0.828917346,362.4517258,0.650721231,317.0026931,0.569125122,238.1649695,0.427585224,260.1412139,0.467039881,269.5543923,0.483939663,159.3020472,0.286000085,208.463305,0.374260871,153.5639561,0.275698305,166.368241,0.29868625,161.6311213,0.290181546,64.5,6.25,6,9,7.5,12.75,5,6.5,7,3.5,1,58.5,6,6.5,7.5,9,11,4,5.5,7.5,0.5,1,10,19.5,11,7,10,57.5,Kali Prasad Das,58,Male,NC
1,MORANG,Nagarpalika,Uralabari,71562,7531,7335,2200,812,7335,10.25%,74.62,122.1242017,1.866711048,491.2433486,1.272651162,456.7071843,1.183179234,425.1956392,1.101543107,353.365964,0.915455865,234.1001227,0.606477002,270.6838388,0.701253468,191.4224726,0.495913141,119.1785557,0.308752735,144.5689265,0.374530898,102.0059587,0.264264142,124.575751,0.322735106,160.5384735,0.415902781,59,6.5,3.5,7,10.5,9,5.5,5.5,3.5,3.5,4.5,69.25,7.5,5.25,8,10,10.5,5.5,6,7,4.5,5,13.5,22.5,12,7,11,66,Khang Bahadur Fagu,42,Male,NC
1,OKHALDHUNGA,Gaunpalika,Champadevi,16528,729,1109,261,80,1109,6.71%,126.91,40.68695466,0.840546383,315.4256421,0.471488254,237.6237498,0.355192451,256.3157733,0.383132696,217.1838026,0.324639466,155.0903068,0.231824076,166.3516896,0.248657234,182.1887281,0.272329937,54.462336,0.081408574,119.7551169,0.179006154,70.28878465,0.105065448,77.56984634,0.115948948,49.82484258,0.074476596,54,6.75,5,5,6.5,9.5,3.5,7,5.75,4,1,74.5,8.5,6,7.5,9,14,6,7.5,9,6,1,12,20.5,11,6.5,8.5,58.5,Nawaraj KC,48,Male,NC
1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,13761,1054,1033,217,92,1033,7.51%,111.93,46.70837367,0.827957917,282.3066089,0.476065108,228.5368059,0.385390904,236.2021268,0.398317246,196.3897217,0.331179969,141.1509016,0.238028502,145.2758515,0.244984572,161.0011214,0.271502734,31.65101415,0.053374391,109.3273094,0.184363085,68.71387346,0.115874997,73.53974871,0.124013067,51.62106886,0.087050706,63.75,8,6,7.5,9.25,12,4.5,4,4.5,5.5,2.5,73.75,8,7,8,9.5,13.25,7,5,7,6,3,12.5,15.5,9,5.5,8.5,51,Nitanta Sharma Bastola,34,Male,CPN-MC
1,OKHALDHUNGA,Gaunpalika,Khijidemba,15867,567,1353,243,141,1353,8.53%,179.77,39.73626895,0.794990193,402.3873146,0.425806682,355.8568762,0.376568123,354.1184196,0.374728486,340.9443448,0.360787666,252.3285705,0.26701436,235.8391647,0.249565254,253.4191175,0.268168378,55.64300658,0.058881488,166.7121886,0.176415014,95.88723547,0.101467974,109.3767458,0.115742588,81.39166954,0.086128751,76,9,7,8,9.75,14.5,7,7.5,5.75,4.5,3,62.25,8,5,7.5,7.75,11,7,6,6,4,0,9.5,20,10,8.5,4,52,Bed Bahadur Roka,55,Male,NC
1,OKHALDHUNGA,Gaunpalika,Likhu,11930,518,1134,222,110,1134,9.51%,88.03,47.94964138,1.025255818,288.9352852,0.621366205,195.7838858,0.421040615,197.7985959,0.425373324,187.6811111,0.403615293,137.462452,0.295618176,127.1751204,0.273494883,133.6931905,0.287512238,85.66996327,0.18423648,88.76597358,0.190894567,52.88395119,0.113728927,59.02390567,0.12693313,41.91567299,0.090141232,67,8,6,7,9,11.75,7,5.75,6.5,4,2,62.25,8,6.25,5.5,9,12.5,7,5.5,4.5,2.5,1.5,14.5,16.5,12,7.5,9.5,60,Gobinda Bahadur Paudel,61,Male,CPN-UML
1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,19883,1037,1667,291,146,1667,8.38%,146.61,36.97258433,0.890498226,380.2722294,0.493860038,283.0748643,0.367629694,281.3680164,0.365413008,241.9517967,0.314223113,172.2423686,0.223691388,191.7730126,0.24905586,205.4192215,0.26677821,39.61216134,0.051444365,141.3062492,0.183514609,135.8861479,0.176475517,85.08660521,0.110502085,58.44803824,0.075906543,74.5,8,7.75,8,9.5,13.25,6,2.5,7.5,7,5,42,5.25,5,5.5,8.5,6.75,5.5,0.5,2,3,0,12.5,20,14,8.5,10.5,65.5,Moti Raj Rai,53,Male,NC
1,OKHALDHUNGA,Gaunpalika,Molung,16944,652,1446,378,151,1446,8.53%,112.5,36.80834119,0.851757617,270.4146662,0.460672344,217.0755651,0.369805051,225.4418758,0.38405771,195.8123554,0.333581525,142.0228273,0.241946895,153.4782637,0.261462119,164.7866452,0.280726823,42.01661027,0.071578552,111.0113133,0.189116377,65.47635887,0.111544053,68.00726887,0.115855654,47.58056831,0.081057186,70.5,8,5.25,8,8.75,11.5,6,7.5,6,4.5,5,73.75,8,5.75,9,10,12.5,6,4,9,5,4.5,-,-,-,-,-,N/A,Mani Raj Rai,50,Male,CPN-UML
1,OKHALDHUNGA,Nagarpalika,Siddhicharan,27977,1636,2713,626,311,2713,9.70%,167.88,47.24454322,0.834418997,444.1921182,0.503048832,360.3532157,0.408101037,360.2035663,0.407931559,318.4644322,0.360661871,226.1392599,0.256103352,238.0204748,0.269558862,244.629484,0.277043583,53.80110514,0.060929904,160.3651658,0.181614004,101.5332897,0.114986738,102.3211735,0.115879019,68.75717513,0.077867696,65,7.5,5.75,8,10,8.25,5.5,10,7,3,0,71,8.5,5,8,7.75,12.5,5.5,8,8.5,3.25,4,-,-,-,-,-,N/A,Mohan Kumar Shrestha,61,Male,CPN-UML
1,OKHALDHUNGA,Gaunpalika,Sunkoshi,18024,1017,1573,323,110,1573,8.73%,143.75,55.11452263,0.916694377,373.0699684,0.497426625,262.2554744,0.349673966,312.8062608,0.417075014,237.923451,0.317231268,168.8369279,0.225115904,200.3944243,0.267192566,201.6614921,0.268881989,43.88065051,0.058507534,133.6570314,0.178209375,147.9000926,0.197200123,86.15239358,0.114869858,73.78837278,0.098384497,44.5,7.5,5.75,7,9,5.25,4.5,1.5,2,2,0,83.75,7,8,9.5,11,14,7,10,8.5,5.5,3.25,12,16.5,10,2,4.5,45,Rudra Prasad Adhikari,45,Male,NC
1,PANCHTHAR,Gaunpalika,Falelung,20531,1191,1478,279,83,1478,7.20%,207.14,28.77687643,0.819757345,498.5332326,0.459901506,405.0744945,0.373684958,397.0167417,0.366251607,375.5165426,0.346417475,240.2417852,0.221625263,278.2002194,0.256642269,308.2981609,0.284407897,63.70208151,0.058765758,184.3914713,0.170102833,122.8264323,0.113308517,141.2441872,0.130299066,62.06804077,0.05725834,73,7.5,5.5,9.5,9,12.5,7,8.75,6.5,4.5,2.25,60,8,7,8,9,9.5,7,4,5,2.5,0,15,17.5,9,3,2,46.5,Saya Kumar Kerung,49,Male,NC
1,PANCHTHAR,Gaunpalika,Falgunanda,21253,1932,1576,290,148,1576,7.42%,107.53,30.94806188,1.004497337,271.5634598,0.479794099,229.7477025,0.405914669,224.482642,0.396612442,210.0030734,0.371030165,143.4427665,0.25343245,164.8367516,0.29123101,171.4287625,0.302877672,52.71278538,0.09313213,120.7006856,0.213252095,87.2121609,0.15408509,86.79117709,0.153341302,51.56897486,0.091111263,74.5,8,7.5,9,9,15,7,6,7.5,4,1.5,71.25,8,5.5,9,9,13.75,7,6,6.75,5.5,0.75,14,18.5,12,8,11,63.5,Amar Gurung Newang,74,Male,NC
1,PANCHTHAR,Gaunpalika,Hilihang,20537,1293,1314,265,129,1314,6.40%,123.01,47.57758978,1.225163159,329.5781299,0.512563188,249.299017,0.387712313,278.3261632,0.432855619,243.032822,0.377967064,158.6625912,0.246753641,188.2724019,0.292803113,188.596496,0.293307148,173.178593,0.269329072,133.7705167,0.208041239,107.2836753,0.16684864,92.20870034,0.143403889,42.75040434,0.066485854,61.5,7,6.5,6.5,7.25,9.75,5.25,11,3,5.25,0,69.5,7.75,5.5,8.25,7.75,12.25,5.75,10,5.5,6.75,0,16,15.5,15,9,8.5,64,Bhuwani Prasad Lingden,66,Male,CPN-UML
1,PANCHTHAR,Gaunpalika,Kummayak,13020,1005,882,177,101,882,6.77%,129.3,53.73598836,0.979040212,324.9981775,0.480766535,248.6577699,0.367836938,287.4704888,0.425252202,220.6290216,0.326374292,154.8597895,0.229082529,186.4878286,0.275869569,186.9897165,0.276612007,104.1848065,0.154119536,120.2163292,0.177834807,94.96874546,0.14048631,113.3621942,0.167695554,45.75436839,0.067683977,62,8,4,6,9.25,9.75,7,5.5,7.5,4,1,83.25,8.5,7,11,10.5,14,7,7.75,9,6,2.5,20.5,23,13,8.5,8,73,Jaya Bahadur Chepang,45,Male,CPN-UML
1,PANCHTHAR,Gaunpalika,Miklajung,21328,1508,1564,316,151,1564,7.33%,166.61,61.32366235,0.808756392,412.6110746,0.473721096,327.4501138,0.375947318,379.5921412,0.435811873,297.4954719,0.341556225,192.1055257,0.220557435,227.8228093,0.261564649,235.2984898,0.27014752,61.66685692,0.070800065,150.5876479,0.172890526,91.43461545,0.104976596,110.4402142,0.126797031,51.52041293,0.059150876,75.75,8,8,9.5,10.5,11.5,5,9.5,6.5,4.5,2.75,68,8.5,7,10,9,13.5,3,6.5,4,5,1.5,12,13,8,5,6.5,44.5,Amar Raj Makhim,42,Male,CPN-MC
1,PANCHTHAR,Nagarpalika,Phidim,48713,4614,4394,1234,469,4394,9.02%,192.5,27.86674376,1.196652243,575.1261539,0.57226483,447.0651634,0.444840959,459.1911353,0.456906602,409.5281977,0.407490744,289.8729603,0.288430806,340.7461647,0.33905091,359.1169383,0.357330287,146.2080246,0.145480621,241.6166077,0.240414535,174.4806563,0.173612593,172.3454344,0.171487994,112.3774052,0.111818314,74.75,7.75,5,8.25,8.5,11,6.5,9,9,5.75,4,91.75,9,8,7.25,10.5,14.5,6,13,8.5,9,6,16.5,26,14,10,15,81.5,Onag Newang,71,Male,NC
1,PANCHTHAR,Gaunpalika,Tumbewa,11063,675,546,123,76,546,4.94%,117.35,70.16803581,0.81633573,274.6253374,0.448002182,217.3209781,0.354520356,277.5860991,0.452832136,193.3764338,0.315459109,124.7347075,0.203482394,152.6597044,0.249037038,163.1247007,0.26610881,40.3978566,0.065901887,108.1210017,0.176380101,71.54443272,0.116711962,84.36323566,0.137623549,30.07636212,0.049064212,74.5,7.75,8,4.75,8.25,16,6,7.75,8,4,4,66,7.25,6.75,7.5,7,15,6,6,6.5,3,1,14.5,19,11,5,8,57.5,Hom Nath Thapa,53,Male,NC
1,PANCHTHAR,Gaunpalika,Yangwarak,16828,1475,1312,259,97,1312,7.80%,208.36,27.12901154,0.813455496,471.6820781,0.431943295,399.8562166,0.366168697,387.3876343,0.354750581,366.6290798,0.335740916,233.20671,0.213559258,265.8927792,0.243491556,304.7200868,0.279047699,57.92453618,0.053044447,185.13067,0.169533581,130.1910557,0.119222578,140.3649681,0.128539348,76.98552244,0.070499563,79,9,7,10.5,9.5,14,6,10,7,2.75,3.25,65.5,8,6,11,9.5,11,7,6,5,2,0,17,21,14,10.5,12.5,75,Lekh nath Ghimire,47,Male,CPN-UML
1,SANKHUWASABHA,Gaunpalika,Bhotkhola,6509,257,237,43,20,237,3.64%,733.46,32.20699901,0.781695773,1586.359204,0.410548448,1326.104391,0.343194718,1336.610104,0.345913588,1206.589064,0.312264251,888.9704137,0.230064807,974.4091476,0.25217628,1010.997991,0.261645443,191.3304387,0.049516159,639.5786711,0.16552243,451.4632256,0.116838309,565.2385478,0.146283268,282.7672549,0.073179931,18.25,3,2,4,4.5,3.75,0,0,1,0,0,80.25,7.75,7.25,5.75,8,13,5.75,9.5,9.75,7.5,6,-,-,-,-,-,N/A,Tombwa Bhote,49,Male,NC
1,SANKHUWASABHA,Nagarpalika,Chainpur,27078,1842,1616,421,161,1616,5.97%,223.69,38.60118101,0.803281311,534.247605,0.456231943,450.9800567,0.385123874,436.5360625,0.372789123,379.1174414,0.323755287,260.3083228,0.22229575,294.0888184,0.251143312,314.9584003,0.268965329,75.53647198,0.064505954,201.6122878,0.17217104,126.6368255,0.108144172,154.2693143,0.131741515,86.07023805,0.073501484,48.5,7.25,5.5,4.5,3.5,8.25,6.5,7.5,1.5,1.25,2.75,74.5,8,7,8.5,8.25,14.5,7,11,6.5,3.25,0.5,-,-,-,-,-,N/A,Bharat Kumar Khatri,62,Male,CPN-UML
