PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,popn_highshool_above,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,sum_2022,sum_2021,sum_2020,sum_2019,sum_2018,sum_2017,sum_2016,sum_2015,sum_2014,sum_2013,sum_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation,Neighbor_Percent,lisa_20_21,10.1.1_20_21,10.1.2_20_21,10.2.1_20_21,10.3.1_20_21,10.3.2_20_21,10.3.3_20_21,10.1.1_21_22,10.1.2_21_22,10.2.1_21_22,10.3.1_21_22,10.3.2_21_22,10.3.3_21_22
7,BAITADI,Gaunpalika,Surnaya,18230,488,1383,218,195,1383,1796,9.85%,124.52,24.27208313,0.888659811,287.2261737,249.4050808,243.3483588,211.5446232,164.2405726,179.8368508,195.8190067,62.36737093,109.1625491,75.27475171,89.29567488,85.50603873,62,7.75,5,6.5,9.5,8.75,6,9,3,5,1.5,50.75,6.25,5.5,3.5,9,8.5,5,4.5,1.5,5.5,1.5,Bir Bahadur Bista,42,Male,NC,23.08%,62,0,0.5,0,0,0,1,0,0.5,0,1,0,0
7,BAJHANG,Gaunpalika,Bithadchir,16854,642,1147,249,120,1147,1516,8.99%,86.15,27.51954746,0.811851494,200.2776588,169.4618583,168.2566613,146.9216537,110.9993192,123.1783203,131.9457798,36.29892851,66.44687337,45.07244332,58.41218884,54.43789517,57.25,7,4,5,7.75,8,5,6.5,6,5,3,44.25,7.25,4,4,6.25,9,4,2,4.75,3,0,Prem Bahadur Bohora,36,Male,CPN-UML,7.69%,57.25,0,0,0,1,1,1,0,0,0,0,0,0
7,BAJHANG,Nagarpalika,Bungal,33487,887,2177,391,267,2177,2835,8.47%,447.58,23.24546945,0.834414481,1005.723242,838.7676224,850.3497046,767.7304513,584.8203248,652.8979753,689.9642708,193.5086911,365.3768545,245.0191178,327.5254196,277.0151221,19,3,1.5,0,4,3.5,2,3,0.5,1.5,0,28.75,3,2,1.5,3.5,7.25,2.5,4,3,2,0,Dhan Bahadur Bista,45,Male,NC,15.38%,19,0,0,0,0,0,0,0,0,0,0,0,0
7,BAJHANG,Gaunpalika,Chabispathivera,14515,536,1108,322,176,1108,1606,11.06%,116.34,24.88124604,0.830328152,270.6442599,229.1407801,221.3327523,207.3190801,150.0460567,168.9280871,177.2345803,51.4580069,97.57294387,60.13597752,84.71308442,73.09463481,69.25,7.5,6.25,6.5,11,13,5.75,9.5,8.5,1.25,0,39.5,7.5,4.75,5.5,7.5,8,2.75,0.5,0,2.5,0.5,Akkal Bahadur Dhami,46,Male,CPN-UML,23.08%,69.25,0,0,0,0,0,0,0.5,0,0,0,0,0
7,BAJHANG,Gaunpalika,Durgathali,11414,277,819,193,145,819,1157,10.14%,61.83,22.46318441,0.851650256,143.6082764,121.8967215,118.3014487,104.6125187,80.64947413,91.48266694,96.6016434,31.24038123,48.24944411,34.53867261,42.74200953,38.64709534,43,7,3,7.5,6.5,4.5,1.5,1,5,5.5,1.5,49.75,7,1,6,8.75,9.5,3.5,4,5,5,0,Prayag Raj Joshi,41,Male,CPN-UML,23.08%,43,0,0,0,0,1,0.5,0,0,0,0,0,0
7,BAJHANG,Nagarpalika,JayaPrithivi,21973,1268,2392,786,377,2392,3555,16.18%,166.79,28.23135563,0.840440979,397.8555695,345.2374965,339.8157872,292.2946129,215.4532708,241.3245369,265.0021015,75.48536427,136.7906787,83.43045924,114.2867687,109.5407311,52.5,8,6,5.5,7.5,8,4.75,2,6.25,4,0.5,60.25,7.5,6,7.5,8.5,9,6.5,4.5,4.75,5,1,Birendra Bahadur Khadka,49,Male,CPN-UML,30.77%,52.5,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0
7,BAJHANG,Gaunpalika,Kanda,2681,85,133,21,2,133,156,5.82%,1467.28,15.26193486,1.061279836,3616.426921,3132.204077,3060.53511,2759.91924,2221.219214,2403.708837,2655.286946,783.038068,1483.235761,1307.217936,1408.150106,1144.562263,61.25,8,5.5,8,9,10.25,7,2.5,4.5,4,2.5,51.25,7.5,6.25,4.5,8.5,9.5,3.5,2.5,5,3,1,Rajendra Bahadur Dhami,36,Male,NC,30.77%,61.25,0.5,0,0,1,0,1,0.5,0.5,0,0,0,0
7,BAJHANG,Gaunpalika,Kedarseu,21697,734,1612,324,178,1131,2114,9.74%,113.91,35.80133561,0.841065689,263.3763549,224.3322956,235.1199481,191.4521982,151.2326631,165.0241967,173.1352251,54.13962677,90.28955226,65.6587663,76.79018721,75.24488544,53.75,8,4.5,4,8.5,11.25,3,5,4.5,4,1,52,8,4.5,5.5,9,10,4,3,3.5,4,0.5,Indra Bahadur Bhandari,65,Male,CPN-UML,23.08%,53.75,0,0,0,1,0,0,0,0,0,0.5,0,0
7,BAJHANG,Gaunpalika,Khaptadchhanna,13751,371,1131,294,208,641,1633,11.88%,113.52,15.84045786,0.874397938,258.0554065,217.5030807,212.0808869,192.7478684,140.4977498,163.3676715,183.0801525,52.26745561,94.73815475,66.96085272,81.71624859,83.6378464,61.5,8,7,7,7,11,6,4,5.5,3.5,2.5,54,8,6,5,8.25,10.75,4,2.5,6.5,2,1,Barka Bahadur Rokaya,53,Male,NC,7.69%,61.5,0,1,0,1,0,0.5,0.5,0,0,0,0,0.5
7,BAJHANG,Gaunpalika,Masta,13584,314,641,96,87,133,824,6.07%,109.24,18.93036599,0.841479953,243.5705893,210.144322,204.4964732,186.0559917,135.7791187,154.8257099,171.9463919,45.15074202,92.14554486,58.45040138,70.80720794,66.40422513,57.75,5,5.75,8,8.75,9.75,3,8,5.5,3.5,0.5,63.5,6.5,6.5,7,7,12.25,5,6,8.25,4.5,0.5,Karna Bahadur Kathayat,39,Male,CPN-UML,23.08%,57.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0
7,BAJHANG,Gaunpalika,Surma,11248,327,461,50,48,461,559,4.97%,270.8,19.68884889,0.868757714,608.7968265,520.0505313,505.9422776,461.9918704,358.2781388,397.8327125,422.7146324,125.406006,228.8518269,164.0658909,203.0578943,172.4726043,27.75,4.5,1,2,7.5,5.75,3,3,0.5,0.5,0,47.25,7.25,5,5.5,6,8.5,5,5,4,1,0,Nar Bahadur Bohora,48,Male,NC,15.38%,27.75,0,0,0,0,0,0,0,0,0,0,0,0
7,BAJHANG,Gaunpalika,Talkot,11858,397,713,159,59,713,931,7.85%,335.26,20.53773786,0.861014439,738.8717515,639.9872912,637.4532391,581.9350555,428.0122702,482.8369847,528.8412164,160.7052215,277.1446938,187.9636718,249.061909,221.7696165,29.25,5.75,2.5,7,2.75,6.25,1,3.5,0.5,0,0,51.25,8.75,7.5,7.5,5.5,7.5,2.5,5.5,3.5,2.5,0.5,Lal Bahadur Bista,49,Male,CPN-UML,23.08%,29.25,0,0,0,0,0,0,0.5,0,0,0,0,0
7,BAJHANG,Gaunpalika,Thalara,15961,520,1209,395,188,1209,1792,11.23%,105.51,27.20340214,0.878128139,249.0537674,206.157492,208.4123408,180.7414017,137.7950459,154.5660368,163.8417977,52.49198351,86.42087933,67.85053932,79.05025155,74.74522533,40.25,5.75,2,4.5,4,8,3,6.5,4.5,2,0,48.25,6.75,5,3.5,5.5,10.5,4,7.5,3.5,2,0,Bhuwaneshwor Upadhaya,47,Male,CPN-UML,23.08%,40.25,0,0,0,0,0,0,0,0,0,0,0,0
7,BAJURA,Nagarpalika,Badimalika,18432,853,1621,572,255,1621,2448,13.28%,276,31.7279679,0.819883115,618.7476152,534.6393543,555.4160101,474.8637241,356.6073625,391.1957704,421.6386383,128.3499317,207.7256835,147.4367059,191.1031034,172.7871157,70.75,8,4.5,10,10.75,11.5,5,7.5,6,5.5,2,53.25,8,5.75,4.5,5.5,11.75,2,7.5,6.75,1.5,0,Padam Baduwal,47,Male,NC,30.77%,70.75,0.5,0.5,1,0,0,0,0,0,0,0,0,0
7,BAJURA,Nagarpalika,Budhiganga,20072,634,1384,502,212,1384,2098,10.45%,59.2,29.8826867,0.901693709,159.017611,133.9423036,127.7899553,116.7655303,84.85030203,92.32508038,98.38875261,31.80136966,51.10095733,32.22999076,40.0207496,36.58614729,60,9,7,2.5,5,12.25,5,6.25,5,6,2,58.25,9,5.75,6.5,6.5,12.5,4.5,2,7.5,3,1,Dipak Bikram Shah,38,Male,NC,23.08%,60,0.5,1,0,0.5,0,0,0,0,0,0,0,1
7,BAJURA,Nagarpalika,Budhinanda,20745,675,1363,188,103,1363,1654,7.97%,232.48,14.69383732,0.865909685,506.4522125,433.8224269,434.8163986,400.0008515,304.0737108,323.2642273,379.1105161,100.5912472,181.9568045,143.5681669,178.1271462,140.1019721,53.25,5.5,4.75,5.5,8,9.5,5,4.5,6,2.5,2,40.5,5,3.5,4,6.25,8.75,6,0,4,3,0,Padam Kumar Giri,39,Male,NC,15.38%,53.25,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0
7,BAJURA,Gaunpalika,Chhededaha,19274,634,1119,266,154,549,1539,7.98%,127.52,21.54787581,0.849665559,296.8824368,249.3956276,246.607697,219.5791943,164.2742846,185.179747,202.8893515,60.47486987,105.5782429,64.4549443,84.54715449,80.40729853,55.25,8,4.25,7.5,8.5,9.5,7,3,3.5,3,1,58,8,6.25,5,9.25,11,6,4.5,3,4,1,Nar Bahadur Rawat,41,Male,NC,23.08%,55.25,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0.5
7,BAJURA,Gaunpalika,Gaumul,8765,360,549,126,40,685,715,8.16%,314.66,18.4436747,0.809143819,692.1047261,587.7664409,581.0333956,534.4223818,404.0570548,447.740242,490.5567115,117.9271833,244.4477322,165.4891499,222.8795116,177.3668303,71.5,8,6.5,8.75,9,13,5,8.25,8.5,4,0.5,73.75,8,5.75,11,9.5,12.75,5,8.5,7.5,4.5,1.25,Hari Bahadur Rokaya,36,Male,CPN-UML,23.08%,71.5,0.5,0,0,0,0,0,0.75,0.5,0,0,0,0
7,BAJURA,Gaunpalika,Himali,10503,276,685,103,31,585,819,7.80%,830.33,14.39851482,0.967345568,1974.99768,1647.177266,1658.016708,1494.464373,1180.673638,1255.640628,1449.33412,359.9176211,782.8765129,620.735928,747.6223468,607.7877363,69.25,8,7.25,8,10,10.25,5,7.75,6,5,2,53.25,7.75,5.75,5,7.5,10,3.5,5.5,4.75,3,0.5,Gobinda Bahadur Malla,53,Male,NC,30.77%,69.25,0.5,0,0,0,1,0.5,0,0,0,0,0,0.5
7,BAJURA,Gaunpalika,Pandav Gupha,10205,381,585,58,32,1119,675,6.61%,171.72,19.46039665,0.768878806,366.0727114,313.1506213,311.8200937,336.1131465,230.3715063,231.1916888,261.0238225,54.1733699,125.7679166,87.16236546,120.7314404,93.41413876,59.25,8,6,6.5,8,11.75,3,5,7.5,3.5,0,78.5,8.25,8,9,9.25,13.5,6,9.25,7,3.5,4.75,Kali Bahadur Shahi,47,Male,CPN-UML,7.69%,59.25,0,0,0,0,0,0,0.75,1,1,1,1,0
7,BAJURA,Gaunpalika,Swami Kartik,13013,516,877,107,41,877,1025,7.88%,110.55,22.67194735,0.778382101,245.0687123,207.0371064,206.3788311,217.5889451,141.2407293,152.0002185,168.2363699,36.81853589,82.90758071,56.23807857,78.79891726,62.40400413,50.25,5.75,5.75,7,6,7.75,4.75,5.5,4.25,3.5,0,57.5,6.75,6.25,8,10,8.5,3.75,2.75,6.5,4,1,Chiranjibi Shahi,44,Male,CPN-UML,15.38%,50.25,0,0,0,0,0,0,0.5,0,0,0,0,0.5
7,BAJURA,Nagarpalika,Tribeni,17989,594,1221,423,135,1221,1779,9.89%,170.32,20.53441995,0.82202137,398.3034876,333.9738059,327.2453271,305.1730841,224.359121,243.8921503,271.4953349,66.63267789,135.9790961,85.91961032,116.4044781,101.7704428,61.75,7.5,7.5,8,5.5,11.75,4.5,5,6.5,4,1.5,70.75,6.75,6.25,10,10.75,13.75,2,5.25,8,5,3,Ram Sighn Rawal,62,Male,NC,15.38%,61.75,0.5,0,0,0,0,1,0,1,0,1,0,1
7,DADELDHURA,Gaunpalika,Ajaymeru,18125,653,1071,209,197,1071,1477,8.15%,148.9,38.59441387,0.998441129,367.7185593,349.4522585,345.786937,256.0404731,215.9120514,224.3514841,249.4955802,91.21449598,133.9978762,119.9635841,130.5636963,162.9694064,61.75,6.75,6.25,4.5,8.5,12,6,4,7.5,3.5,2.75,66.5,7.75,6.75,6.5,8,13,6,7.5,8,2.5,0.5,Bal Bahadur Gurung,48,Male,NC,23.08%,61.75,0.75,1,0,0,1,0,0,0.5,0,0,0,0
7,DADELDHURA,Gaunpalika,Alital,15243,672,982,192,84,982,1258,8.25%,292.88,51.87165616,0.989932253,695.1170318,605.0673502,722.2729411,487.5551395,514.7211338,416.8612754,475.5811317,178.1739338,257.6770466,248.2933204,222.6228545,380.9028006,67.5,8.5,6.5,7.75,7.5,11.5,6,7.25,6,6,0.5,72.75,8,6.25,7,8,13.5,6,9,5.5,6.5,3,Umesh Prasad Bhatta,35,Male,CPN-MC,0.00%,67.5,0,0,0,0.5,0,0,0.5,0.5,1,1,0,0
7,DADELDHURA,Nagarpalika,Amargadhi,24792,1594,2748,842,617,2748,4207,16.97%,139.33,30.80683116,1.080185348,358.2583245,326.0365481,323.1394164,260.2784786,232.1533496,226.0736234,247.0355818,95.71709044,140.7929084,118.4633175,138.4765306,178.7766939,59.75,4.5,2.75,8,8.5,10.5,7,6,4.75,3.75,4,60.5,5.5,5.5,5,10,11.75,6,5.75,4,6,1,Bisheshwor Prasad Ojha,37,Male,CPN-UML,7.69%,59.75,0.5,0.5,0,1,1,1,0,0,0,0,1,0
7,DADELDHURA,Gaunpalika,Bhageshwar,13112,452,674,126,118,674,918,7.00%,233.38,25.37324936,1.000779647,560.6106151,501.5347158,498.9046178,391.8453826,418.0222623,345.2620141,397.935461,133.3825809,210.8745285,192.0552459,213.7212274,272.9825002,53,6.5,7,6,9,11,6,4,1,1.5,1,73.75,9,7,10,9.25,13,5,6,9.5,5,0,Koushila Kumari Bhatta,28,Female,NC,30.77%,53,0,0,0,0,0,1,0,0,0,0,0,0
7,DADELDHURA,Gaunpalika,Ganayapdhura,13655,707,835,194,113,835,1142,8.36%,135.65,26.48718672,0.955329408,321.3503255,324.6080654,282.6382432,237.9887653,204.5592162,205.1412717,223.4520749,78.97473827,119.2130558,96.7218679,110.5492454,129.3702701,64.75,8,6.5,6,10.75,10.5,7,6.5,3,5,1.5,59.5,8,5,8.5,9.5,10.5,7,4,5,2,0,Nawal Bahadur Malla,52,Male,NC,0.00%,64.75,0,0,0,1,0,0.5,0,0,0,0,0,0
7,DADELDHURA,Gaunpalika,Nawadurga,18745,689,1101,226,126,1101,1453,7.75%,141.89,28.12133659,1.063072443,353.1961492,325.1989308,313.6294448,246.2764028,220.8240165,229.6885614,244.7909561,101.8182882,133.3438723,123.4042792,168.3264756,152.2497057,58.5,8.5,7.25,8.5,9.25,8,7,3.5,1.5,2.5,2.5,62,8.25,6.75,6,9,9,6.5,6,7.5,3,0,Kabindra Bahadur Bista,44,Male,CPN-UML,15.38%,58.5,0.5,0,0,1,0,1,0,0,0,0,0,0
7,DADELDHURA,Nagarpalika,Parashuram,35748,1530,2168,474,301,2168,2943,8.23%,414.07,51.04208558,1.111601044,1153.136626,885.4515562,1044.950125,708.6164138,899.6755811,621.3416075,691.8271295,343.4315776,393.1998218,412.6640478,387.942175,548.0608442,67.75,8.25,6.25,6.5,8.75,11.5,7,7.5,4.5,4.5,3,65.75,9,6.25,6.5,8.25,12.25,7,6.5,3.5,4,2.5,Bhim Bahadur Saud,50,Male,NC,7.69%,67.75,0.5,1,1,0,0.5,0,0.5,1,0,0,0,1
7,DARCHULA,Gaunpalika,Apihimal,7023,378,597,89,70,597,756,10.76%,613.95,18.24531109,0.918922102,1420.575225,1182.27387,1188.928904,1074.417527,823.5673511,919.4067176,1005.476575,293.1113041,552.5553676,405.5456518,511.2205327,427.9441927,51.25,8,5,5,7.5,12.75,6.5,2,4,0,0.5,76.5,9,7,7.5,8.5,12.5,7,7,10,6,2,Dharmananda Sighn Mansyal,47,Male,CPN-UML,7.69%,51.25,0.5,0,0,0,0,0,0.5,0,0,1,0,0.5
7,DARCHULA,Gaunpalika,Byas,10205,310,701,135,94,701,930,9.11%,839.26,13.95164218,1.043928853,2036.796949,1734.635136,1685.075094,1604.41788,1240.924791,1352.222155,1478.763326,450.2875586,843.5369604,731.923073,819.7919636,673.8630448,31,4,2,2,7.5,2.25,4.25,0.5,3.5,2.5,2.5,76.75,9,7.5,7,7.25,15,7,8.75,6.5,5,3.75,Dilip Sighn Budhathoki,42,Male,NC,15.38%,31,0.5,0.5,0,0.5,1,0,0.75,0,0,1,1,1
7,DARCHULA,Gaunpalika,Dunhu,9912,410,774,115,99,774,988,9.97%,65.35,17.89173442,1.005626418,164.1382343,137.5727693,129.6260704,118.0333791,90.66382851,101.7543923,109.9534849,40.75211462,66.87111403,45.29403216,59.5495604,50.58518473,53.5,8,5,5.5,6,9.5,4,3.5,7,4,1,61.25,8,6,8.5,7.5,9.5,6,5.5,3.75,4,2.5,Pulendra Bahadur Karki,45,Male,NC,15.38%,53.5,0,0,0,0,0,1,0.75,0.75,0,1,0,0
7,DARCHULA,Gaunpalika,Lekam,13638,737,1394,282,181,1394,1857,13.62%,83.98,29.47889693,1.061553593,228.055745,182.1709218,187.4331751,146.0427131,140.2245442,144.4932039,144.7596323,57.07745721,87.40060738,67.35938621,78.13875803,74.4872823,25.75,3,2.75,2.5,4,8.75,2.5,1,0.5,0,0.75,36.75,6,1.5,5.5,7.25,6.75,3,2.5,0.75,3.5,0,Parmananda Joshi,53,Male,CPN-UML,15.38%,25.75,0.75,0,0,0,0,0,0,0,0,0,0,0
7,DARCHULA,Nagarpalika,Mahakali,24572,1297,2624,800,542,2624,3966,16.14%,135.11,16.61749449,1.486925412,420.6093886,353.17303,335.1730124,301.0284347,250.2415636,260.8774896,287.4122908,175.7890697,189.9949413,150.3976677,179.7296843,149.0877599,46.25,7.25,4,4.5,5,9.5,5,3.5,3,4.5,0,87.25,9,8,9,11,13.75,6,11.25,7.5,7.5,4.25,Hansa Raj Bhatta,33,Male,NC,23.08%,46.25,0,0,0,0,0,0,1,0.75,1,0,0.5,1
7,DARCHULA,Gaunpalika,Malikaarjun,15754,851,1561,314,200,1561,2075,13.17%,100.82,33.13253135,1.147088382,287.9449086,234.3772393,242.308587,189.1414908,170.7987612,182.347877,182.0055433,79.62321722,112.1265465,88.84249561,96.79691041,95.82161032,45.5,6.25,3.75,5.25,8.5,9.5,6,1.5,2.75,1,1,78.75,9,8,7.75,10.5,14,6,5,8,4.5,6,Narendra Sighn Dhami,41,Male,NC,15.38%,45.5,0,0,0,1,0,0,1,1,1,1,1,1
7,DARCHULA,Gaunpalika,Marma,15586,653,990,235,126,990,1351,8.67%,208.06,33.58454431,0.82653913,490.6170282,403.7784388,421.9437789,337.4568693,255.8319529,292.8739695,315.8627228,97.26028589,166.4388743,108.3170424,145.04504,136.8774735,59.75,7.25,7,8.5,9,8.5,7,7.5,4,1,0,73.75,8,8,10.5,8.75,11,6.5,12,4,5,0,Jaman Sighn Dhami,36,Male,CPN-MC,0.00%,59.75,0,0,0,0,0,0,0,0,0,0,0,0
7,DARCHULA,Gaunpalika,Naugad,16434,441,765,142,86,765,993,6.04%,180.27,26.32330816,0.83341581,400.6456695,340.1156445,349.2454427,295.4020084,223.6564332,251.5946465,276.4695192,81.51448743,145.4936129,97.48185258,128.0045962,108.6579934,77.25,8.5,7.5,9,10.5,14.5,6,6,7.5,6.5,1.25,83.75,8,8,9,10,15,7,8,10,8,0.75,Prem Sighn Dhami,33,Male,CPN-UML,7.69%,77.25,0.75,0,0,0,0,0.5,0.75,0,0,0,0,0
7,DARCHULA,Nagarpalika,Shailyashikhar,21932,937,1862,505,262,1862,2629,11.99%,117.81,17.60455041,1.108716119,316.81414,257.2925017,250.8433526,210.6398494,175.0754611,200.589998,213.2939174,83.9976041,121.7096687,103.4701939,112.008184,100.5621919,52.25,7.25,6.25,5,4,9,6,3,6.75,2.5,2.5,63,7.25,5.75,8,5.5,10.75,6,7,7.5,4.75,0.5,Amar Sighn Dhami,46,Male,NC,15.38%,52.25,0.5,0.5,0,0,0.5,1,0.5,0,0,0,0,0
7,DOTI,Gaunpalika,Adharsha,24911,515,852,184,159,852,1195,4.80%,128.47,33.57227959,1.023226732,330.816149,281.6655173,275.837969,234.7084748,214.4065249,200.0955907,206.5083937,78.3724247,117.3065383,123.6283965,95.81111886,126.5570977,31.25,3.75,2.5,5.5,6.25,2,2,6,0.5,1.25,1.5,55.5,7.5,5.5,5,8.25,4.75,6,12,1.5,3.5,1.5,Tek Bahadur Rokaya,56,Male,CPN-UML,7.69%,31.25,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0.5,0
7,DOTI,Gaunpalika,Badikedar,15078,510,754,162,93,754,1009,6.69%,332.55,59.3689341,0.93662709,757.8848356,615.9726859,824.447568,547.7283642,470.0705398,490.3239547,517.3201243,221.0127856,282.295254,225.2731915,294.1970906,231.045879,33.75,7.5,2.5,4,4,5.5,4.75,3,1.5,1,0,40.5,7,3.5,4.75,8,6.5,5,2.75,1.5,1.5,0,Krishna Bahadur Chand,62,Male,NC,-7.69%,33.75,0,0,0,0,0,0,0,0,0,0,0,0
7,DOTI,Gaunpalika,Bogtan,15912,391,652,128,57,652,837,5.26%,300.22,35.97220764,1.036709096,751.9025943,643.866538,713.0344256,535.7190877,450.0218846,516.972496,524.3971823,189.981774,238.0586924,292.525571,255.1665457,290.7796707,43.5,5.5,3,7.5,6.5,7.5,4,4,3,2.5,0,63.5,6.5,5,7,7,11,4.75,6.5,7,6,2.75,Kamal Bahadur Gadshila,29,Male,CPN-MC,-7.69%,43.5,0,0,0,0,0,0,1,0.75,0,0,0,1
7,DOTI,Nagarpalika,Dipayal Silgadi,36906,2099,2127,745,429,2127,3301,8.94%,126.62,36.28263162,1.389214534,396.1398708,353.9200777,347.4837445,277.0800009,225.2122983,247.3923993,254.9728754,126.5761603,172.8485167,149.2118247,148.273469,169.0151646,59.75,6.75,5.5,4,9.25,9,6,3.5,8.5,4.75,2.5,65,7.75,3.5,6,9.75,11.5,5.5,4.75,9,5,2.25,Manju Malashi,47,Female,CPN-UML,7.69%,59.75,0.5,0,0.5,0.5,0.5,0.5,0.75,0.5,0,0.5,0.5,0
7,DOTI,Gaunpalika,Jorayal,20364,664,1429,359,185,1429,1973,9.69%,419.09,50.93183216,1.016829932,1065.483261,862.4052151,986.8352022,701.6120813,858.4155858,621.0482713,653.8284125,329.9712721,403.8631536,316.910187,333.7060113,367.6897101,60,6.5,5.25,6,8,10.75,7,5,6,5,0.5,69,7.25,6.75,7,8.5,11.5,7,7.75,7.25,6,0,Duraga Datta Ojha,49,Male,CPN-UML,-7.69%,60,0.5,0,0,0,0,0,0,0,0,0,0,0
7,DOTI,Gaunpalika,K I Singh,20830,566,935,213,109,935,1257,6.03%,127.01,42.82196413,0.990912563,328.3814489,276.3514981,298.4466665,232.935576,186.9805447,197.9715686,208.9641242,86.92977661,113.6385076,93.89081013,100.818578,113.8046995,53.5,7,4.5,7.5,6,10.5,5,6,5,1.5,0.5,50.25,7,5,5,6.75,11.5,5,3.5,5.5,1,0,Lokendra Bahadur Shahi,47,Male,NC,-7.69%,53.5,0.5,0,0,0,0,0,0,0,0,0,0,0
7,DOTI,Gaunpalika,Purbichauki,21263,551,717,182,99,717,998,4.69%,117.64,36.40854578,0.924349332,312.7826152,264.3505583,262.535645,225.0324433,166.1435957,183.8927158,192.4627548,64.8247041,101.9257307,75.74863202,88.48830444,95.16287438,36,6,4,3.5,5.75,6.25,6,0,3.5,1,0,35.25,5.5,2,4.75,5,7.5,2.5,1.5,5,1.5,0,Dhirgha Raj Bogati,44,Male,CPN-UML,0.00%,36,0,0,0,0,0,0,0,0,0,0,0,0
7,DOTI,Gaunpalika,Sayal,20125,332,609,113,92,609,814,4.04%,122.72,25.5996169,0.849435031,289.6228799,241.8544239,238.5420261,235.0767924,158.437828,174.9230111,189.9225746,55.62559357,97.7432325,73.67926733,91.04732392,81.08495968,52.5,3,4,5.5,8.5,9.5,7,3,5.5,5,1.5,47,6.75,4.5,5.5,7.5,8.75,5,2.5,4.5,2,0,Tej Bahadur Dumrel,36,Male,CPN-UML,23.08%,52.5,0,0,0.5,0,1,0,0,0,0,0,0,0
7,DOTI,Nagarpalika,Shikhar,30294,1072,1793,351,187,1793,2331,7.69%,285.37,35.57076557,1.131802799,694.1039271,627.3244464,629.6676952,498.893898,442.8750743,450.0252541,464.4568411,259.4704476,270.5226913,297.4802787,239.6114947,330.3840527,62.75,5,5,9.5,10.25,13,7,4,8,0,1,67.75,8,6,8.5,6.5,8.5,7,10.75,6,5,1.5,Sitaram Joshi,51,Male,NC,0.00%,62.75,0,0,0,0,1,0,0,0,0,0.5,1,0
7,KAILALI,Gaunpalika,Bardagoriya,37714,1765,2440,690,298,2440,3428,9.09%,77.26,27.18359971,1.292818519,307.5145467,206.9066299,200.724211,167.0214342,157.6574936,142.501843,157.8224012,69.82611088,94.34544973,77.53867342,101.5482789,67.25632042,64.75,7.25,4.75,7.5,8.5,12.5,5.5,7,5.75,4.5,1.5,79.75,8.5,7,7.5,9.75,15.25,6.5,8.25,8.5,5,3.5,Baliram Dangaura Tharu,48,Male,NC,-7.69%,64.75,1,0,0,0,0,0.5,0,1,0.5,1,1,0
7,KAILALI,Nagarpalika,Bhajani,53795,2521,2900,584,296,2900,3780,7.03%,176.25,4.766713592,1.257573366,496.6121138,436.013093,403.4871131,365.101027,372.1494159,309.8609522,385.1291114,136.9313562,191.0939889,173.4347664,173.6555327,158.4819429,53.75,7,4.75,5,8.75,8,7,6.5,1.75,3.5,1.5,72.5,8,6.25,10,10,12,7,6.25,6.5,5.5,1,Sher Bahadur Chaudhari ,38,Male,CPN-MC,-7.69%,53.75,0.5,0,0,0,0,1,0,0,0,1,0,0
7,KAILALI,Gaunpalika,Chure,21437,811,939,252,116,939,1307,6.10%,493.18,64.32193698,1.10537636,1320.7773,1073.316237,1351.715568,812.8981596,1069.300682,772.0312672,822.602017,499.0625402,451.5810061,407.3524894,456.545364,441.3554464,56.75,6.25,5.5,5.5,6.75,7,4.75,11.25,3.5,3,3.25,57.25,7.75,5.25,7.5,7,9.25,4.5,6,4.75,2.5,2.75,Dhan Bahadur Roka Magar,52,Male,CPN-UML,-7.69%,56.75,0.75,0.5,1,0.5,0,0.5,0.75,0,0,1,0,1
7,KAILALI,Upamahanagarpalika,Dhangadhi,204788,11268,24003,12134,5701,24003,41838,20.43%,261.75,44.4729622,2.234215699,1760.764917,1298.05781,1168.987791,1006.052723,834.8629736,736.2780972,809.139491,504.696444,533.3882444,491.9996576,546.7655209,614.3509632,72,8,6.5,8,9.25,10.75,6.5,7.75,4.75,7.5,3,69.25,7.25,4.25,10,7.75,12,6.5,8.5,5.5,7.5,0,Nrip Bahadur Wad,45,Male,NC,-7.69%,72,0.75,0.75,0.5,0,0.5,0.5,0,0,0,0,0,0
